2.71984,2.03864,1.16953,0.6879500000000001,0.91213,1.10975,0.998,0.7960799999999999,0.52546,0.35895000000000005,0.33442,0.30784,0.23484,0.20281,0.1574,0.14264000000000002
2.41775,7.19102,2.20395,0.8334,0.53415,0.97855,1.06269,0.9668100000000001,0.80128,0.50501,0.40892,0.33622,0.27190000000000003,0.21713999999999997,0.1611,0.1438
1.1684999999999999,3.50753,9.841460000000001,1.5051,0.71099,0.65768,0.73221,0.86795,0.82683,0.5809,0.41071,0.28947999999999996,0.21628,0.20754,0.16588,0.14828
0.7419100000000001,1.26298,3.70535,8.77481,1.66819,0.8175899999999999,0.5395300000000001,0.69556,0.6586,0.60565,0.41351000000000004,0.28025,0.20833999999999997,0.18514,0.14773,0.13843
1.08758,0.84596,0.85941,3.10454,3.7589,1.75496,0.90761,0.64986,0.57109,0.5908599999999999,0.44182,0.32321,0.22632999999999998,0.17711000000000002,0.17341,0.14748
1.78783,0.8934899999999999,0.56645,1.23345,2.39996,2.62756,1.58666,1.1042800000000002,0.87748,0.7220300000000001,0.6564399999999999,0.42941999999999997,0.32471,0.22648000000000001,0.17842,0.14755
1.7481700000000002,1.67786,1.21722,0.71308,1.32748,1.84692,1.83894,1.44943,1.08063,0.8308199999999999,0.63622,0.50675,0.34842,0.23922000000000002,0.16341000000000003,0.15446
1.7308700000000001,2.0317,1.40133,0.9955400000000001,0.97648,1.46008,1.5820400000000001,1.78292,1.52056,1.01538,0.7821800000000001,0.49436,0.35186,0.26025000000000004,0.20365,0.16711
1.36889,1.7424400000000002,1.71096,1.17267,1.16507,1.2851299999999999,1.5238999999999998,1.54946,1.61941,1.25254,0.9300999999999999,0.46662,0.37933,0.27313,0.20651,0.2057
0.76083,1.06496,1.14201,1.3370700000000002,1.0974,1.11531,1.19482,1.2984399999999998,1.27322,1.2054200000000002,0.91174,0.56389,0.34093,0.25466000000000005,0.21237,0.18539999999999998
0.9151999999999999,0.99206,1.19334,1.25636,1.3612900000000001,1.45133,1.16292,1.07809,1.3245200000000001,1.31081,1.0451599999999999,0.77,0.406,0.2471,0.22085000000000002,0.20240000000000002
1.2859699999999998,1.2184399999999997,0.96204,0.93928,1.03855,1.31346,1.23867,0.94583,0.95667,0.79154,0.8757099999999999,0.66655,0.4628,0.29014,0.18556,0.17282999999999998
1.36767,1.24626,0.84931,0.7713000000000001,0.83182,1.02681,0.92717,0.93362,0.75451,0.61504,0.5722299999999999,0.56982,0.38037,0.31553,0.22782,0.17679
0.9861800000000001,1.2249700000000001,0.8972,0.5839300000000001,0.69185,0.76968,0.8289500000000001,0.71304,0.65615,0.42112,0.49819,0.43650999999999995,0.35563,0.26133,0.21914999999999998,0.16548
0.53352,1.0936,0.86351,0.8285800000000001,0.47164,0.62877,0.50198,0.61916,0.57632,0.4582,0.42501,0.31492,0.42926,0.31832,0.24755,0.18592
0.70467,0.7701,0.92887,0.70994,0.39741,0.41720999999999997,0.49222,0.48518000000000006,0.46717000000000003,0.47589000000000004,0.44593000000000005,0.29098,0.23059999999999997,0.25615,0.21402000000000002,0.16552
